Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,28.69,32.36,NP_742171.1,73.50,6.36,32.36,parB
parA CDS,PP_0002,40.22,45.38,NP_742172.1,93.50,8.92,45.38,parA
rsmG CDS,PP_0003,33.50,37.79,NP_742173.1,64.00,7.43,37.79,rsmG
trmF CDS,PP_0004,34.68,39.13,NP_742174.1,193.00,7.69,39.13,trmF
trmE CDS,PP_0005,92.45,104.30,NP_742175.1,372.00,20.51,104.30,trmE
oxaA CDS,PP_0006,12.86,14.50,NP_742176.1,63.50,2.85,14.50,oxaA
yidD CDS,PP_0007,29.78,33.60,NP_742177.1,21.50,6.60,33.60,yidD
rnpA CDS,PP_0008,24.40,27.53,NP_742178.1,29.00,5.41,27.53,rnpA
rpmH CDS,PP_0009,15.14,17.08,NP_742179.1,6.00,3.36,17.08,rpmH
dnaA CDS,PP_0010,24.19,27.30,NP_742180.1,108.00,5.37,27.30,dnaA
dnaN CDS,PP_0011,30.55,34.47,NP_742181.1,99.00,6.78,34.47,dnaN
recF CDS,PP_0012,27.00,30.47,NP_742182.1,87.50,5.99,30.47,recF
gyrB CDS,PP_0013,15.97,18.02,NP_742183.1,113.50,3.54,18.02,gyrB
transposase CDS,PP_0014,6.44,7.26,NP_742184.2,37.00,1.43,7.26,
transposon protein CDS,PP_0015,15.26,17.22,NP_742185.1,43.00,3.39,17.22,
hypothetical protein CDS,PP_0016,37.41,42.21,NP_742186.1,210.50,8.30,42.21,
transcriptional regulator CDS,PP_0017,97.01,109.45,NP_742187.1,102.50,21.52,109.45,
hypothetical protein CDS,PP_0018,118.83,134.06,NP_742188.1,294.00,26.36,134.06,
hypothetical protein CDS,PP_0019,1635.11,1844.78,NP_742189.1,3354.50,362.68,1844.78,
hypothetical protein CDS,PP_0020,748.14,844.08,NP_742190.1,1923.50,165.94,844.08,
hypothetical protein CDS,PP_0021,7.74,8.74,NP_742191.1,21.00,1.72,8.74,
hypothetical protein CDS,PP_0022,169.33,191.04,NP_742192.2,82.00,37.56,191.04,
hypothetical protein CDS,PP_0023,359.21,405.27,NP_742193.1,136.00,79.67,405.27,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.01,3.40,NP_742194.1,15.00,0.67,3.40,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,66.19,74.68,NP_742196.1,176.00,14.68,74.68,
membrane protein CDS,PP_0027,30.90,34.87,NP_742197.1,40.00,6.85,34.87,
hypothetical protein CDS,PP_0028,7.29,8.23,NP_742198.1,7.00,1.62,8.23,
czcR-I CDS,PP_0029,90.10,101.66,NP_742199.1,178.50,19.98,101.66,czcR-I
czrSA CDS,PP_0030,30.13,34.00,NP_742200.1,125.50,6.68,34.00,czrSA
hypothetical protein CDS,PP_0031,8.11,9.15,NP_742201.1,14.00,1.80,9.15,
hypothetical protein CDS,PP_0032,12.28,13.85,NP_742202.1,8.00,2.72,13.85,
